===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 28 ,3/14/2022 9:27:59 AM , 9.034334 ,3/14/2022 9:28:19 AM , 7.201905 ,3/14/2022 9:28:39 AM , 8.796865 ,3/14/2022 9:28:59 AM , 12.19054 ,3/14/2022 9:29:19 AM , 7.430611 ,3/14/2022 9:29:39 AM , 7.449432 ,3/14/2022 9:29:59 AM , 7.575957 ,3/14/2022 9:30:19 AM , 13.72722 ,3/14/2022 9:30:39 AM , 13.87192 ,3/14/2022 9:30:59 AM , 9.208171 ,3/14/2022 9:31:19 AM , 8.76845 ,3/14/2022 9:31:39 AM , 6.898794 ,3/14/2022 9:31:59 AM , 16.00174 ,3/14/2022 9:32:19 AM , 8.079811 ,3/14/2022 9:32:39 AM , 11.59173 ,3/14/2022 9:32:59 AM , 9.012984 ,
 29 ,3/14/2022 9:33:39 AM , 8.798299 ,3/14/2022 9:33:59 AM , 6.810375 ,3/14/2022 9:34:19 AM , 8.200174 ,3/14/2022 9:34:39 AM , 12.14641 ,3/14/2022 9:34:59 AM , 7.241606 ,3/14/2022 9:35:19 AM , 7.680399 ,3/14/2022 9:35:39 AM , 7.44947 ,3/14/2022 9:35:59 AM , 13.94537 ,3/14/2022 9:36:19 AM , 12.22488 ,3/14/2022 9:36:39 AM , 9.867742 ,3/14/2022 9:36:59 AM , 8.86197 ,3/14/2022 9:37:19 AM , 6.871942 ,3/14/2022 9:37:39 AM , 14.86401 ,3/14/2022 9:37:59 AM , 8.094971 ,3/14/2022 9:38:19 AM , 14.00863 ,3/14/2022 9:38:39 AM , 8.679467 ,
 30 ,3/14/2022 9:39:19 AM , 8.575658 ,3/14/2022 9:39:39 AM , 6.652476 ,3/14/2022 9:39:59 AM , 8.060638 ,3/14/2022 9:40:19 AM , 11.09764 ,3/14/2022 9:40:39 AM , 7.077467 ,3/14/2022 9:40:59 AM , 7.607038 ,3/14/2022 9:41:19 AM , 7.345707 ,3/14/2022 9:41:39 AM , 12.80885 ,3/14/2022 9:41:59 AM , 10.94265 ,3/14/2022 9:42:19 AM , 8.704717 ,3/14/2022 9:42:39 AM , 8.741905 ,3/14/2022 9:42:59 AM , 6.729438 ,3/14/2022 9:43:19 AM , 14.49873 ,3/14/2022 9:43:39 AM , 7.914762 ,3/14/2022 9:43:59 AM , 13.71446 ,3/14/2022 9:44:19 AM , 8.425594 ,
 31 ,3/14/2022 9:44:59 AM , 8.297304 ,3/14/2022 9:45:19 AM , 6.392473 ,3/14/2022 9:45:39 AM , 7.652329 ,3/14/2022 9:45:59 AM , 9.981098 ,3/14/2022 9:46:19 AM , 7.162058 ,3/14/2022 9:46:39 AM , 7.327654 ,3/14/2022 9:46:59 AM , 7.270126 ,3/14/2022 9:47:19 AM , 10.69205 ,3/14/2022 9:47:39 AM , 10.25496 ,3/14/2022 9:47:59 AM , 7.85165 ,3/14/2022 9:48:19 AM , 8.798353 ,3/14/2022 9:48:39 AM , 6.736759 ,3/14/2022 9:48:59 AM , 14.50027 ,3/14/2022 9:49:19 AM , 8.053017 ,3/14/2022 9:49:39 AM , 11.51063 ,3/14/2022 9:49:59 AM , 8.03627 ,
 32 ,3/14/2022 9:50:39 AM , 8.412682 ,3/14/2022 9:50:59 AM , 5.921529 ,3/14/2022 9:51:19 AM , 7.414237 ,3/14/2022 9:51:39 AM , 8.99981 ,3/14/2022 9:51:59 AM , 6.825945 ,3/14/2022 9:52:19 AM , 7.147236 ,3/14/2022 9:52:39 AM , 8.84504 ,3/14/2022 9:52:59 AM , 9.237745 ,3/14/2022 9:53:19 AM , 9.603034 ,3/14/2022 9:53:39 AM , 7.076847 ,3/14/2022 9:53:59 AM , 8.88323 ,3/14/2022 9:54:19 AM , 6.694568 ,3/14/2022 9:54:39 AM , 13.35556 ,3/14/2022 9:54:59 AM , 7.539307 ,3/14/2022 9:55:19 AM , 10.01724 ,3/14/2022 9:55:39 AM , 7.547922 ,
 33 ,3/14/2022 9:56:19 AM , 8.415375 ,3/14/2022 9:56:39 AM , 5.983048 ,3/14/2022 9:56:59 AM , 7.27419 ,3/14/2022 9:57:19 AM , 8.800663 ,3/14/2022 9:57:39 AM , 6.886236 ,3/14/2022 9:57:59 AM , 7.611848 ,3/14/2022 9:58:19 AM , 10.51931 ,3/14/2022 9:58:39 AM , 8.48025 ,3/14/2022 9:58:59 AM , 9.643011 ,3/14/2022 9:59:19 AM , 7.003772 ,3/14/2022 9:59:39 AM , 8.790548 ,3/14/2022 9:59:59 AM , 6.736242 ,3/14/2022 10:00:19 AM , 11.65793 ,3/14/2022 10:00:39 AM , 10.60886 ,3/14/2022 10:00:59 AM , 9.7856 ,3/14/2022 10:01:19 AM , 8.230343 ,
 34 ,3/14/2022 10:01:59 AM , 8.729698 ,3/14/2022 10:02:19 AM , 6.024428 ,3/14/2022 10:02:39 AM , 7.553016 ,3/14/2022 10:02:59 AM , 8.081274 ,3/14/2022 10:03:19 AM , 6.59481 ,3/14/2022 10:03:39 AM , 7.270705 ,3/14/2022 10:03:59 AM , 10.73526 ,3/14/2022 10:04:19 AM , 7.900197 ,3/14/2022 10:04:39 AM , 9.172644 ,3/14/2022 10:04:59 AM , 6.650299 ,3/14/2022 10:05:19 AM , 8.351067 ,3/14/2022 10:05:39 AM , 9.317621 ,3/14/2022 10:05:59 AM , 10.03316 ,3/14/2022 10:06:19 AM , 11.85147 ,3/14/2022 10:06:39 AM , 8.690599 ,3/14/2022 10:06:59 AM , 7.539316 ,
 35 ,3/14/2022 10:07:39 AM , 9.524054 ,3/14/2022 10:07:59 AM , 6.089492 ,3/14/2022 10:08:19 AM , 7.377658 ,3/14/2022 10:08:39 AM , 8.19513 ,3/14/2022 10:08:59 AM , 6.620641 ,3/14/2022 10:09:19 AM , 7.488812 ,3/14/2022 10:09:39 AM , 9.530212 ,3/14/2022 10:09:59 AM , 7.568998 ,3/14/2022 10:10:19 AM , 9.063392 ,3/14/2022 10:10:39 AM , 6.765101 ,3/14/2022 10:10:59 AM , 8.507339 ,3/14/2022 10:11:19 AM , 8.910932 ,3/14/2022 10:11:39 AM , 9.421016 ,3/14/2022 10:11:59 AM , 13.43396 ,3/14/2022 10:12:19 AM , 8.570579 ,3/14/2022 10:12:39 AM , 7.626034 ,
 36 ,3/14/2022 10:13:19 AM , 8.884335 ,3/14/2022 10:13:39 AM , 6.513628 ,3/14/2022 10:13:59 AM , 7.251893 ,3/14/2022 10:14:19 AM , 8.790759 ,3/14/2022 10:14:39 AM , 6.474955 ,3/14/2022 10:14:59 AM , 6.866569 ,3/14/2022 10:15:19 AM , 8.998872 ,3/14/2022 10:15:39 AM , 7.152919 ,3/14/2022 10:15:59 AM , 8.80685 ,3/14/2022 10:16:19 AM , 8.581708 ,3/14/2022 10:16:39 AM , 8.417913 ,3/14/2022 10:16:59 AM , 7.942415 ,3/14/2022 10:17:19 AM , 8.539996 ,3/14/2022 10:17:39 AM , 13.90944 ,3/14/2022 10:17:59 AM , 7.959987 ,3/14/2022 10:18:19 AM , 7.253316 ,
 37 ,3/14/2022 10:18:59 AM , 8.339656 ,3/14/2022 10:19:19 AM , 6.004652 ,3/14/2022 10:19:39 AM , 8.909097 ,3/14/2022 10:19:59 AM , 9.496597 ,3/14/2022 10:20:19 AM , 7.010592 ,3/14/2022 10:20:39 AM , 6.935703 ,3/14/2022 10:20:59 AM , 8.126402 ,3/14/2022 10:21:19 AM , 6.964033 ,3/14/2022 10:21:39 AM , 9.290213 ,3/14/2022 10:21:59 AM , 8.582469 ,3/14/2022 10:22:19 AM , 8.204809 ,3/14/2022 10:22:39 AM , 7.656175 ,3/14/2022 10:22:59 AM , 8.675176 ,3/14/2022 10:23:19 AM , 15.36575 ,3/14/2022 10:23:39 AM , 7.95607 ,3/14/2022 10:23:59 AM , 7.184393 ,
 38 ,3/14/2022 10:24:39 AM , 8.672732 ,3/14/2022 10:24:59 AM , 5.826382 ,3/14/2022 10:25:19 AM , 10.07517 ,3/14/2022 10:25:39 AM , 10.897 ,3/14/2022 10:25:59 AM , 8.988312 ,3/14/2022 10:26:19 AM , 6.874681 ,3/14/2022 10:26:39 AM , 8.005429 ,3/14/2022 10:26:59 AM , 9.754668 ,3/14/2022 10:27:19 AM , 9.022513 ,3/14/2022 10:27:39 AM , 7.688767 ,3/14/2022 10:27:59 AM , 8.177057 ,3/14/2022 10:28:19 AM , 7.387192 ,3/14/2022 10:28:39 AM , 8.260003 ,3/14/2022 10:28:59 AM , 15.53629 ,3/14/2022 10:29:19 AM , 7.812559 ,3/14/2022 10:29:39 AM , 7.393862 ,
 39 ,3/14/2022 10:30:19 AM , 10.47801 ,3/14/2022 10:30:39 AM , 5.852873 ,3/14/2022 10:30:59 AM , 10.59508 ,3/14/2022 10:31:19 AM , 11.99754 ,3/14/2022 10:31:39 AM , 9.943903 ,3/14/2022 10:31:59 AM , 8.534126 ,3/14/2022 10:32:19 AM , 7.831103 ,3/14/2022 10:32:39 AM , 11.76757 ,3/14/2022 10:32:59 AM , 12.6091 ,3/14/2022 10:33:19 AM , 7.33525 ,3/14/2022 10:33:39 AM , 8.440672 ,3/14/2022 10:33:59 AM , 7.469947 ,3/14/2022 10:34:19 AM , 8.26536 ,3/14/2022 10:34:39 AM , 15.95324 ,3/14/2022 10:34:59 AM , 7.937046 ,3/14/2022 10:35:19 AM , 7.499398 ,
 40 ,3/14/2022 10:35:59 AM , 11.5326 ,3/14/2022 10:36:19 AM , 5.341155 ,3/14/2022 10:36:39 AM , 11.13949 ,3/14/2022 10:36:59 AM , 12.31076 ,3/14/2022 10:37:19 AM , 8.394743 ,3/14/2022 10:37:39 AM , 8.545964 ,3/14/2022 10:37:59 AM , 7.209604 ,3/14/2022 10:38:19 AM , 13.05406 ,3/14/2022 10:38:39 AM , 15.76508 ,3/14/2022 10:38:59 AM , 6.483165 ,3/14/2022 10:39:19 AM , 8.496356 ,3/14/2022 10:39:39 AM , 6.768095 ,3/14/2022 10:39:59 AM , 7.595466 ,3/14/2022 10:40:19 AM , 15.48733 ,3/14/2022 10:40:39 AM , 7.317964 ,3/14/2022 10:40:59 AM , 6.957183 ,
 41 ,3/14/2022 10:41:39 AM , 11.90072 ,3/14/2022 10:41:59 AM , 5.428629 ,3/14/2022 10:42:19 AM , 9.854667 ,3/14/2022 10:42:39 AM , 12.52892 ,3/14/2022 10:42:59 AM , 7.758255 ,3/14/2022 10:43:19 AM , 7.668242 ,3/14/2022 10:43:39 AM , 7.276433 ,3/14/2022 10:43:59 AM , 13.44315 ,3/14/2022 10:44:19 AM , 17.65925 ,3/14/2022 10:44:39 AM , 6.501619 ,3/14/2022 10:44:59 AM , 10.04234 ,3/14/2022 10:45:19 AM , 6.836626 ,3/14/2022 10:45:39 AM , 7.817168 ,3/14/2022 10:45:59 AM , 15.35423 ,3/14/2022 10:46:19 AM , 7.471027 ,3/14/2022 10:46:39 AM , 8.321112 ,
 42 ,3/14/2022 10:47:19 AM , 10.39862 ,3/14/2022 10:47:39 AM , 5.503022 ,3/14/2022 10:47:59 AM , 8.715943 ,3/14/2022 10:48:19 AM , 11.87144 ,3/14/2022 10:48:39 AM , 7.380478 ,3/14/2022 10:48:59 AM , 7.208328 ,3/14/2022 10:49:19 AM , 7.10819 ,3/14/2022 10:49:39 AM , 13.83885 ,3/14/2022 10:49:59 AM , 18.74633 ,3/14/2022 10:50:19 AM , 6.628102 ,3/14/2022 10:50:39 AM , 9.364988 ,3/14/2022 10:50:59 AM , 6.715971 ,3/14/2022 10:51:19 AM , 7.981209 ,3/14/2022 10:51:39 AM , 14.39847 ,3/14/2022 10:51:59 AM , 7.61579 ,3/14/2022 10:52:19 AM , 10.80947 ,
 43 ,3/14/2022 10:52:59 AM , 9.118731 ,3/14/2022 10:53:19 AM , 5.587355 ,3/14/2022 10:53:39 AM , 8.176353 ,3/14/2022 10:53:59 AM , 10.297 ,3/14/2022 10:54:19 AM , 7.085034 ,3/14/2022 10:54:39 AM , 7.080861 ,3/14/2022 10:54:59 AM , 6.990342 ,3/14/2022 10:55:19 AM , 14.04567 ,3/14/2022 10:55:39 AM , 19.45296 ,3/14/2022 10:55:59 AM , 6.563417 ,3/14/2022 10:56:19 AM , 9.077129 ,3/14/2022 10:56:39 AM , 6.82413 ,3/14/2022 10:56:59 AM , 7.840162 ,3/14/2022 10:57:19 AM , 13.86674 ,3/14/2022 10:57:39 AM , 8.07443 ,3/14/2022 10:57:59 AM , 12.70621 ,
 44 ,3/14/2022 10:58:39 AM , 8.3271 ,3/14/2022 10:58:59 AM , 5.438828 ,3/14/2022 10:59:19 AM , 7.662533 ,3/14/2022 10:59:39 AM , 9.033249 ,3/14/2022 10:59:59 AM , 6.594499 ,3/14/2022 11:00:19 AM , 6.985296 ,3/14/2022 11:00:39 AM , 6.946724 ,3/14/2022 11:00:59 AM , 15.23492 ,3/14/2022 11:01:19 AM , 18.44055 ,3/14/2022 11:01:39 AM , 7.606711 ,3/14/2022 11:01:59 AM , 8.277215 ,3/14/2022 11:02:19 AM , 6.738023 ,3/14/2022 11:02:39 AM , 7.631983 ,3/14/2022 11:02:59 AM , 13.7979 ,3/14/2022 11:03:19 AM , 9.212715 ,3/14/2022 11:03:39 AM , 10.74565 ,
 45 ,3/14/2022 11:04:19 AM , 8.283899 ,3/14/2022 11:04:39 AM , 5.804229 ,3/14/2022 11:04:59 AM , 7.648897 ,3/14/2022 11:05:19 AM , 8.439099 ,3/14/2022 11:05:39 AM , 6.755838 ,3/14/2022 11:05:59 AM , 7.018483 ,3/14/2022 11:06:19 AM , 7.116799 ,3/14/2022 11:06:39 AM , 14.76055 ,3/14/2022 11:06:59 AM , 16.63246 ,3/14/2022 11:07:19 AM , 7.436494 ,3/14/2022 11:07:39 AM , 8.581587 ,3/14/2022 11:07:59 AM , 7.683664 ,3/14/2022 11:08:19 AM , 7.768155 ,3/14/2022 11:08:39 AM , 12.76224 ,3/14/2022 11:08:59 AM , 13.08139 ,3/14/2022 11:09:19 AM , 9.464738 ,
 46 ,3/14/2022 11:09:59 AM , 8.219827 ,3/14/2022 11:10:19 AM , 8.30539 ,3/14/2022 11:10:39 AM , 7.152637 ,3/14/2022 11:10:59 AM , 7.994455 ,3/14/2022 11:11:19 AM , 6.471776 ,3/14/2022 11:11:39 AM , 7.876337 ,3/14/2022 11:11:59 AM , 6.757876 ,3/14/2022 11:12:19 AM , 11.85818 ,3/14/2022 11:12:39 AM , 13.34164 ,3/14/2022 11:12:59 AM , 6.746911 ,3/14/2022 11:13:19 AM , 7.912424 ,3/14/2022 11:13:39 AM , 9.297151 ,3/14/2022 11:13:59 AM , 9.161268 ,3/14/2022 11:14:19 AM , 10.51505 ,3/14/2022 11:14:39 AM , 14.06912 ,3/14/2022 11:14:59 AM , 8.434026 ,
 47 ,3/14/2022 11:15:39 AM , 7.850207 ,3/14/2022 11:15:59 AM , 10.74167 ,3/14/2022 11:16:19 AM , 7.265835 ,3/14/2022 11:16:39 AM , 7.928066 ,3/14/2022 11:16:59 AM , 6.671152 ,3/14/2022 11:17:19 AM , 8.515305 ,3/14/2022 11:17:39 AM , 7.610007 ,3/14/2022 11:17:59 AM , 10.07338 ,3/14/2022 11:18:19 AM , 11.47463 ,3/14/2022 11:18:39 AM , 6.582564 ,3/14/2022 11:18:59 AM , 7.889439 ,3/14/2022 11:19:19 AM , 10.07389 ,3/14/2022 11:19:39 AM , 8.519478 ,3/14/2022 11:19:59 AM , 9.574539 ,3/14/2022 11:20:19 AM , 14.56351 ,3/14/2022 11:20:39 AM , 8.006761 ,
 48 ,3/14/2022 11:21:19 AM , 7.618675 ,3/14/2022 11:21:39 AM , 10.9402 ,3/14/2022 11:21:59 AM , 7.16771 ,3/14/2022 11:22:19 AM , 7.49341 ,3/14/2022 11:22:39 AM , 6.489735 ,3/14/2022 11:22:59 AM , 7.457636 ,3/14/2022 11:23:19 AM , 9.464713 ,3/14/2022 11:23:39 AM , 8.726251 ,3/14/2022 11:23:59 AM , 9.979332 ,3/14/2022 11:24:19 AM , 6.303764 ,3/14/2022 11:24:39 AM , 10.36146 ,3/14/2022 11:24:59 AM , 9.972607 ,3/14/2022 11:25:19 AM , 7.996256 ,3/14/2022 11:25:39 AM , 8.653046 ,3/14/2022 11:25:59 AM , 14.24427 ,3/14/2022 11:26:19 AM , 7.609049 ,
 49 ,3/14/2022 11:26:59 AM , 9.452502 ,3/14/2022 11:27:19 AM , 11.46471 ,3/14/2022 11:27:39 AM , 6.835835 ,3/14/2022 11:27:59 AM , 9.724357 ,3/14/2022 11:28:19 AM , 6.354178 ,3/14/2022 11:28:39 AM , 6.966733 ,3/14/2022 11:28:59 AM , 10.32148 ,3/14/2022 11:29:19 AM , 8.203206 ,3/14/2022 11:29:39 AM , 9.356752 ,3/14/2022 11:29:59 AM , 6.398026 ,3/14/2022 11:30:19 AM , 12.76 ,3/14/2022 11:30:39 AM , 8.718383 ,3/14/2022 11:30:59 AM , 7.690958 ,3/14/2022 11:31:19 AM , 8.40335 ,3/14/2022 11:31:39 AM , 14.44097 ,3/14/2022 11:31:59 AM , 7.523139 ,
 50 ,3/14/2022 11:32:39 AM , 9.08486 ,3/14/2022 11:32:59 AM , 10.75671 ,3/14/2022 11:33:19 AM , 6.585926 ,3/14/2022 11:33:39 AM , 9.835808 ,3/14/2022 11:33:59 AM , 6.090985 ,3/14/2022 11:34:19 AM , 6.745323 ,3/14/2022 11:34:39 AM , 10.80007 ,3/14/2022 11:34:59 AM , 7.854068 ,3/14/2022 11:35:19 AM , 8.913291 ,3/14/2022 11:35:39 AM , 8.699385 ,3/14/2022 11:35:59 AM , 13.08773 ,3/14/2022 11:36:19 AM , 7.961537 ,3/14/2022 11:36:39 AM , 7.535334 ,3/14/2022 11:36:59 AM , 8.026239 ,3/14/2022 11:37:19 AM , 15.18088 ,3/14/2022 11:37:39 AM , 7.484814 ,
 51 ,3/14/2022 11:38:19 AM , 8.471828 ,3/14/2022 11:38:39 AM , 9.748812 ,3/14/2022 11:38:59 AM , 7.127153 ,3/14/2022 11:39:19 AM , 10.1209 ,3/14/2022 11:39:39 AM , 6.202942 ,3/14/2022 11:39:59 AM , 6.772369 ,3/14/2022 11:40:19 AM , 11.53922 ,3/14/2022 11:40:39 AM , 7.933448 ,3/14/2022 11:40:59 AM , 8.711691 ,3/14/2022 11:41:19 AM , 9.924069 ,3/14/2022 11:41:39 AM , 14.81689 ,3/14/2022 11:41:59 AM , 7.728734 ,3/14/2022 11:42:19 AM , 7.487676 ,3/14/2022 11:42:39 AM , 7.971602 ,3/14/2022 11:42:59 AM , 15.93979 ,3/14/2022 11:43:19 AM , 7.349706 ,
 52 ,3/14/2022 11:43:59 AM , 8.235762 ,3/14/2022 11:44:19 AM , 8.306951 ,3/14/2022 11:44:39 AM , 8.906158 ,3/14/2022 11:44:59 AM , 9.051728 ,3/14/2022 11:45:19 AM , 6.113455 ,3/14/2022 11:45:39 AM , 7.103816 ,3/14/2022 11:45:59 AM , 9.541512 ,3/14/2022 11:46:19 AM , 7.465813 ,3/14/2022 11:46:39 AM , 8.482254 ,3/14/2022 11:46:59 AM , 11.80997 ,3/14/2022 11:47:19 AM , 14.75299 ,3/14/2022 11:47:39 AM , 7.365613 ,3/14/2022 11:47:59 AM , 7.358358 ,3/14/2022 11:48:19 AM , 7.294817 ,3/14/2022 11:48:39 AM , 16.11896 ,3/14/2022 11:48:59 AM , 7.537797 ,
 53 ,3/14/2022 11:49:39 AM , 8.468301 ,3/14/2022 11:49:59 AM , 7.564962 ,3/14/2022 11:50:19 AM , 9.506284 ,3/14/2022 11:50:39 AM , 8.691795 ,3/14/2022 11:50:59 AM , 6.071436 ,3/14/2022 11:51:19 AM , 6.851898 ,3/14/2022 11:51:39 AM , 8.644837 ,3/14/2022 11:51:59 AM , 7.241267 ,3/14/2022 11:52:19 AM , 8.441275 ,3/14/2022 11:52:39 AM , 11.85681 ,3/14/2022 11:52:59 AM , 15.05112 ,3/14/2022 11:53:19 AM , 7.354275 ,3/14/2022 11:53:39 AM , 7.716012 ,3/14/2022 11:53:59 AM , 7.519855 ,3/14/2022 11:54:19 AM , 16.76211 ,3/14/2022 11:54:39 AM , 7.489129 ,
 54 ,3/14/2022 11:55:19 AM , 8.153794 ,3/14/2022 11:55:39 AM , 6.975861 ,3/14/2022 11:55:59 AM , 8.13516 ,3/14/2022 11:56:19 AM , 8.348089 ,3/14/2022 11:56:39 AM , 5.956347 ,3/14/2022 11:56:59 AM , 6.50125 ,3/14/2022 11:57:19 AM , 8.023551 ,3/14/2022 11:57:39 AM , 9.950717 ,3/14/2022 11:57:59 AM , 8.231042 ,3/14/2022 11:58:19 AM , 12.01777 ,3/14/2022 11:58:39 AM , 14.13018 ,3/14/2022 11:58:59 AM , 7.341009 ,3/14/2022 11:59:19 AM , 7.373169 ,3/14/2022 11:59:39 AM , 7.489996 ,3/14/2022 11:59:59 AM , 15.94833 ,3/14/2022 12:00:19 PM , 7.91621 ,
 55 ,3/14/2022 12:00:59 PM , 8.359123 ,3/14/2022 12:01:19 PM , 6.648513 ,3/14/2022 12:01:39 PM , 7.171054 ,3/14/2022 12:01:59 PM , 8.137596 ,3/14/2022 12:02:19 PM , 7.87209 ,3/14/2022 12:02:39 PM , 8.57007 ,3/14/2022 12:02:59 PM , 7.654028 ,3/14/2022 12:03:19 PM , 11.70353 ,3/14/2022 12:03:39 PM , 7.959668 ,3/14/2022 12:03:59 PM , 12.54998 ,3/14/2022 12:04:19 PM , 12.8991 ,3/14/2022 12:04:39 PM , 6.997066 ,3/14/2022 12:04:59 PM , 7.278622 ,3/14/2022 12:05:19 PM , 7.427055 ,3/14/2022 12:05:39 PM , 14.68621 ,3/14/2022 12:05:59 PM , 10.11209 ,
 56 ,3/14/2022 12:06:39 PM , 8.251522 ,3/14/2022 12:06:59 PM , 6.273834 ,3/14/2022 12:07:19 PM , 6.777442 ,3/14/2022 12:07:39 PM , 7.815845 ,3/14/2022 12:07:59 PM , 9.176327 ,3/14/2022 12:08:19 PM , 11.36226 ,3/14/2022 12:08:39 PM , 7.366357 ,3/14/2022 12:08:59 PM , 12.12363 ,3/14/2022 12:09:19 PM , 8.145189 ,3/14/2022 12:09:39 PM , 11.8776 ,3/14/2022 12:09:59 PM , 11.01041 ,3/14/2022 12:10:19 PM , 6.904418 ,3/14/2022 12:10:39 PM , 7.137867 ,3/14/2022 12:10:59 PM , 7.52117 ,3/14/2022 12:11:19 PM , 12.72509 ,3/14/2022 12:11:39 PM , 9.008273 ,
 57 ,3/14/2022 12:12:19 PM , 8.498815 ,3/14/2022 12:12:39 PM , 6.179701 ,3/14/2022 12:12:59 PM , 6.421159 ,3/14/2022 12:13:19 PM , 7.808649 ,3/14/2022 12:13:39 PM , 9.277237 ,3/14/2022 12:13:59 PM , 13.07669 ,3/14/2022 12:14:19 PM , 7.067637 ,3/14/2022 12:14:39 PM , 10.39294 ,3/14/2022 12:14:59 PM , 7.741617 ,3/14/2022 12:15:19 PM , 11.91442 ,3/14/2022 12:15:39 PM , 9.428296 ,3/14/2022 12:15:59 PM , 6.573643 ,3/14/2022 12:16:19 PM , 8.891867 ,3/14/2022 12:16:39 PM , 7.032304 ,3/14/2022 12:16:59 PM , 10.6877 ,3/14/2022 12:17:19 PM , 8.198217 ,
 58 ,3/14/2022 12:17:59 PM , 10.28536 ,3/14/2022 12:18:19 PM , 6.140501 ,3/14/2022 12:18:39 PM , 6.251257 ,3/14/2022 12:18:59 PM , 7.690103 ,3/14/2022 12:19:19 PM , 9.510746 ,3/14/2022 12:19:39 PM , 13.88399 ,3/14/2022 12:19:59 PM , 6.967903 ,3/14/2022 12:20:19 PM , 8.728358 ,3/14/2022 12:20:39 PM , 7.677831 ,3/14/2022 12:20:59 PM , 12.48537 ,3/14/2022 12:21:19 PM , 8.747776 ,3/14/2022 12:21:39 PM , 6.505684 ,3/14/2022 12:21:59 PM , 10.39724 ,3/14/2022 12:22:19 PM , 7.216323 ,3/14/2022 12:22:39 PM , 9.684339 ,3/14/2022 12:22:59 PM , 7.704256 ,
 59 ,3/14/2022 12:23:39 PM , 11.6161 ,3/14/2022 12:23:59 PM , 6.109447 ,3/14/2022 12:24:19 PM , 6.343649 ,3/14/2022 12:24:39 PM , 8.101543 ,3/14/2022 12:24:59 PM , 8.404196 ,3/14/2022 12:25:19 PM , 14.6519 ,3/14/2022 12:25:39 PM , 7.045892 ,3/14/2022 12:25:59 PM , 8.273517 ,3/14/2022 12:26:19 PM , 7.798416 ,3/14/2022 12:26:39 PM , 12.9002 ,3/14/2022 12:26:59 PM , 8.783033 ,3/14/2022 12:27:19 PM , 6.468203 ,3/14/2022 12:27:39 PM , 12.43789 ,3/14/2022 12:27:59 PM , 7.230571 ,3/14/2022 12:28:19 PM , 9.314164 ,3/14/2022 12:28:39 PM , 7.471693 ,
 60 ,3/14/2022 12:29:19 PM , 12.77617 ,3/14/2022 12:29:39 PM , 6.276889 ,3/14/2022 12:29:59 PM , 6.476527 ,3/14/2022 12:30:19 PM , 7.732094 ,3/14/2022 12:30:39 PM , 7.248761 ,3/14/2022 12:30:59 PM , 13.97883 ,3/14/2022 12:31:19 PM , 6.954047 ,3/14/2022 12:31:39 PM , 7.814166 ,3/14/2022 12:31:59 PM , 10.27152 ,3/14/2022 12:32:19 PM , 12.3435 ,3/14/2022 12:32:39 PM , 8.367194 ,3/14/2022 12:32:59 PM , 7.911814 ,3/14/2022 12:33:19 PM , 12.91226 ,3/14/2022 12:33:39 PM , 7.314563 ,3/14/2022 12:33:59 PM , 9.256848 ,3/14/2022 12:34:19 PM , 7.443404 ,
 61 ,3/14/2022 12:34:59 PM , 12.70836 ,3/14/2022 12:35:19 PM , 6.030501 ,3/14/2022 12:35:39 PM , 6.296587 ,3/14/2022 12:35:59 PM , 7.697091 ,3/14/2022 12:36:19 PM , 6.972043 ,3/14/2022 12:36:39 PM , 14.51884 ,3/14/2022 12:36:59 PM , 6.761237 ,3/14/2022 12:37:19 PM , 7.440227 ,3/14/2022 12:37:39 PM , 13.78402 ,3/14/2022 12:37:59 PM , 11.07937 ,3/14/2022 12:38:19 PM , 8.164993 ,3/14/2022 12:38:39 PM , 9.347518 ,3/14/2022 12:38:59 PM , 11.92574 ,3/14/2022 12:39:19 PM , 8.118103 ,3/14/2022 12:39:39 PM , 8.679665 ,3/14/2022 12:39:59 PM , 7.319524 ,
