===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 29 ,3/14/2022 9:33:39 AM , 1819.542 ,3/14/2022 9:33:59 AM , 1421.825 ,3/14/2022 9:34:19 AM , 1725.788 ,3/14/2022 9:34:39 AM , 2520.218 ,3/14/2022 9:34:59 AM , 1493.668 ,3/14/2022 9:35:19 AM , 1594.478 ,3/14/2022 9:35:39 AM , 1539.625 ,3/14/2022 9:35:59 AM , 2909.479 ,3/14/2022 9:36:19 AM , 2579.74 ,3/14/2022 9:36:39 AM , 2063.345 ,3/14/2022 9:36:59 AM , 1853.498 ,3/14/2022 9:37:19 AM , 1462.159 ,3/14/2022 9:37:39 AM , 3058.646 ,3/14/2022 9:37:59 AM , 1671.064 ,3/14/2022 9:38:19 AM , 2934.809 ,3/14/2022 9:38:39 AM , 1816.454 ,
 30 ,3/14/2022 9:39:19 AM , 1764.626 ,3/14/2022 9:39:39 AM , 1378.259 ,3/14/2022 9:39:59 AM , 1673.912 ,3/14/2022 9:40:19 AM , 2290.334 ,3/14/2022 9:40:39 AM , 1464.749 ,3/14/2022 9:40:59 AM , 1561.661 ,3/14/2022 9:41:19 AM , 1513.499 ,3/14/2022 9:41:39 AM , 2659.127 ,3/14/2022 9:41:59 AM , 2295.214 ,3/14/2022 9:42:19 AM , 1824.804 ,3/14/2022 9:42:39 AM , 1818.73 ,3/14/2022 9:42:59 AM , 1422.592 ,3/14/2022 9:43:19 AM , 2989.403 ,3/14/2022 9:43:39 AM , 1619.402 ,3/14/2022 9:43:59 AM , 2850.449 ,3/14/2022 9:44:19 AM , 1745.178 ,
 31 ,3/14/2022 9:44:59 AM , 1720.384 ,3/14/2022 9:45:19 AM , 1336.422 ,3/14/2022 9:45:39 AM , 1596.07 ,3/14/2022 9:45:59 AM , 2081.957 ,3/14/2022 9:46:19 AM , 1483.89 ,3/14/2022 9:46:39 AM , 1505.887 ,3/14/2022 9:46:59 AM , 1506.825 ,3/14/2022 9:47:19 AM , 2250.631 ,3/14/2022 9:47:39 AM , 2173.191 ,3/14/2022 9:47:59 AM , 1664.073 ,3/14/2022 9:48:19 AM , 1847.017 ,3/14/2022 9:48:39 AM , 1435.429 ,3/14/2022 9:48:59 AM , 2998.703 ,3/14/2022 9:49:19 AM , 1665.5 ,3/14/2022 9:49:39 AM , 2416.051 ,3/14/2022 9:49:59 AM , 1687.079 ,
 32 ,3/14/2022 9:50:39 AM , 1726.818 ,3/14/2022 9:50:59 AM , 1219.694 ,3/14/2022 9:51:19 AM , 1530.247 ,3/14/2022 9:51:39 AM , 1846.232 ,3/14/2022 9:51:59 AM , 1401.299 ,3/14/2022 9:52:19 AM , 1451.678 ,3/14/2022 9:52:39 AM , 1799.522 ,3/14/2022 9:52:59 AM , 1914.377 ,3/14/2022 9:53:19 AM , 2013.031 ,3/14/2022 9:53:39 AM , 1469.166 ,3/14/2022 9:53:59 AM , 1852.218 ,3/14/2022 9:54:19 AM , 1410.691 ,3/14/2022 9:54:39 AM , 2742.912 ,3/14/2022 9:54:59 AM , 1531.275 ,3/14/2022 9:55:19 AM , 2092.123 ,3/14/2022 9:55:39 AM , 1561.223 ,
 33 ,3/14/2022 9:56:19 AM , 1745.583 ,3/14/2022 9:56:39 AM , 1250.005 ,3/14/2022 9:56:59 AM , 1516.927 ,3/14/2022 9:57:19 AM , 1830.924 ,3/14/2022 9:57:39 AM , 1438.978 ,3/14/2022 9:57:59 AM , 1576.88 ,3/14/2022 9:58:19 AM , 2162.576 ,3/14/2022 9:58:39 AM , 1778.173 ,3/14/2022 9:58:59 AM , 2046.508 ,3/14/2022 9:59:19 AM , 1477.52 ,3/14/2022 9:59:39 AM , 1862.36 ,3/14/2022 9:59:59 AM , 1436.339 ,3/14/2022 10:00:19 AM , 2432.516 ,3/14/2022 10:00:39 AM , 2192.59 ,3/14/2022 10:00:59 AM , 2046.693 ,3/14/2022 10:01:19 AM , 1739.024 ,
 34 ,3/14/2022 10:01:59 AM , 1782.622 ,3/14/2022 10:02:19 AM , 1240.713 ,3/14/2022 10:02:39 AM , 1552.228 ,3/14/2022 10:02:59 AM , 1647.201 ,3/14/2022 10:03:19 AM , 1357.985 ,3/14/2022 10:03:39 AM , 1485.625 ,3/14/2022 10:03:59 AM , 2176.902 ,3/14/2022 10:04:19 AM , 1624.421 ,3/14/2022 10:04:39 AM , 1925.338 ,3/14/2022 10:04:59 AM , 1390.471 ,3/14/2022 10:05:19 AM , 1747.914 ,3/14/2022 10:05:39 AM , 1944.592 ,3/14/2022 10:05:59 AM , 2069.203 ,3/14/2022 10:06:19 AM , 2418.968 ,3/14/2022 10:06:39 AM , 1772.771 ,3/14/2022 10:06:59 AM , 1559.019 ,
 35 ,3/14/2022 10:07:39 AM , 1967.961 ,3/14/2022 10:07:59 AM , 1273.133 ,3/14/2022 10:08:19 AM , 1539.371 ,3/14/2022 10:08:39 AM , 1687.718 ,3/14/2022 10:08:59 AM , 1376.596 ,3/14/2022 10:09:19 AM , 1551.076 ,3/14/2022 10:09:39 AM , 1960.715 ,3/14/2022 10:09:59 AM , 1578.268 ,3/14/2022 10:10:19 AM , 1924.002 ,3/14/2022 10:10:39 AM , 1435.178 ,3/14/2022 10:10:59 AM , 1797.524 ,3/14/2022 10:11:19 AM , 1875.124 ,3/14/2022 10:11:39 AM , 1959.343 ,3/14/2022 10:11:59 AM , 2817.91 ,3/14/2022 10:12:19 AM , 1780.361 ,3/14/2022 10:12:39 AM , 1604.313 ,
 36 ,3/14/2022 10:13:19 AM , 1843.274 ,3/14/2022 10:13:39 AM , 1344.762 ,3/14/2022 10:13:59 AM , 1502.416 ,3/14/2022 10:14:19 AM , 1800.691 ,3/14/2022 10:14:39 AM , 1330.391 ,3/14/2022 10:14:59 AM , 1403.619 ,3/14/2022 10:15:19 AM , 1843.01 ,3/14/2022 10:15:39 AM , 1483.16 ,3/14/2022 10:15:59 AM , 1861.909 ,3/14/2022 10:16:19 AM , 1802.855 ,3/14/2022 10:16:39 AM , 1757.622 ,3/14/2022 10:16:59 AM , 1662.113 ,3/14/2022 10:17:19 AM , 1759.584 ,3/14/2022 10:17:39 AM , 2882.432 ,3/14/2022 10:17:59 AM , 1627.839 ,3/14/2022 10:18:19 AM , 1515.757 ,
 37 ,3/14/2022 10:18:59 AM , 1711.154 ,3/14/2022 10:19:19 AM , 1240.785 ,3/14/2022 10:19:39 AM , 1841.398 ,3/14/2022 10:19:59 AM , 1924.132 ,3/14/2022 10:20:19 AM , 1440.918 ,3/14/2022 10:20:39 AM , 1413.246 ,3/14/2022 10:20:59 AM , 1662.705 ,3/14/2022 10:21:19 AM , 1439.924 ,3/14/2022 10:21:39 AM , 1949.951 ,3/14/2022 10:21:59 AM , 1808.525 ,3/14/2022 10:22:19 AM , 1700.494 ,3/14/2022 10:22:39 AM , 1590.898 ,3/14/2022 10:22:59 AM , 1779.663 ,3/14/2022 10:23:19 AM , 3157.003 ,3/14/2022 10:23:39 AM , 1640.113 ,3/14/2022 10:23:59 AM , 1493.535 ,
 38 ,3/14/2022 10:24:39 AM , 1787.251 ,3/14/2022 10:24:59 AM , 1214.456 ,3/14/2022 10:25:19 AM , 2074.649 ,3/14/2022 10:25:39 AM , 2213.856 ,3/14/2022 10:25:59 AM , 1837.342 ,3/14/2022 10:26:19 AM , 1408.021 ,3/14/2022 10:26:39 AM , 1638.373 ,3/14/2022 10:26:59 AM , 2017.164 ,3/14/2022 10:27:19 AM , 1880.655 ,3/14/2022 10:27:39 AM , 1616.092 ,3/14/2022 10:27:59 AM , 1703.034 ,3/14/2022 10:28:19 AM , 1544.304 ,3/14/2022 10:28:39 AM , 1697.476 ,3/14/2022 10:28:59 AM , 3205.646 ,3/14/2022 10:29:19 AM , 1602.039 ,3/14/2022 10:29:39 AM , 1550.911 ,
 39 ,3/14/2022 10:30:19 AM , 2144.232 ,3/14/2022 10:30:39 AM , 1219.695 ,3/14/2022 10:30:59 AM , 2206.319 ,3/14/2022 10:31:19 AM , 2453.796 ,3/14/2022 10:31:39 AM , 2037.78 ,3/14/2022 10:31:59 AM , 1750.572 ,3/14/2022 10:32:19 AM , 1613.532 ,3/14/2022 10:32:39 AM , 2436.297 ,3/14/2022 10:32:59 AM , 2617.294 ,3/14/2022 10:33:19 AM , 1537.749 ,3/14/2022 10:33:39 AM , 1769.378 ,3/14/2022 10:33:59 AM , 1567.491 ,3/14/2022 10:34:19 AM , 1719.39 ,3/14/2022 10:34:39 AM , 3300.944 ,3/14/2022 10:34:59 AM , 1641.877 ,3/14/2022 10:35:19 AM , 1583.095 ,
 40 ,3/14/2022 10:35:59 AM , 2336.118 ,3/14/2022 10:36:19 AM , 1091.05 ,3/14/2022 10:36:39 AM , 2290.392 ,3/14/2022 10:36:59 AM , 2488.609 ,3/14/2022 10:37:19 AM , 1718.829 ,3/14/2022 10:37:39 AM , 1720.602 ,3/14/2022 10:37:59 AM , 1466.56 ,3/14/2022 10:38:19 AM , 2668.437 ,3/14/2022 10:38:39 AM , 3227.707 ,3/14/2022 10:38:59 AM , 1331.818 ,3/14/2022 10:39:19 AM , 1763.795 ,3/14/2022 10:39:39 AM , 1392.566 ,3/14/2022 10:39:59 AM , 1555.906 ,3/14/2022 10:40:19 AM , 3174.654 ,3/14/2022 10:40:39 AM , 1486.097 ,3/14/2022 10:40:59 AM , 1445.735 ,
 41 ,3/14/2022 10:41:39 AM , 2427.147 ,3/14/2022 10:41:59 AM , 1125.207 ,3/14/2022 10:42:19 AM , 2051.021 ,3/14/2022 10:42:39 AM , 2576.957 ,3/14/2022 10:42:59 AM , 1614.783 ,3/14/2022 10:43:19 AM , 1569.288 ,3/14/2022 10:43:39 AM , 1493.123 ,3/14/2022 10:43:59 AM , 2774.122 ,3/14/2022 10:44:19 AM , 3648.165 ,3/14/2022 10:44:39 AM , 1358.994 ,3/14/2022 10:44:59 AM , 2117.732 ,3/14/2022 10:45:19 AM , 1421.056 ,3/14/2022 10:45:39 AM , 1616.754 ,3/14/2022 10:45:59 AM , 3176.634 ,3/14/2022 10:46:19 AM , 1545.271 ,3/14/2022 10:46:39 AM , 1750.833 ,
 42 ,3/14/2022 10:47:19 AM , 2143.136 ,3/14/2022 10:47:39 AM , 1148.543 ,3/14/2022 10:47:59 AM , 1818.775 ,3/14/2022 10:48:19 AM , 2458.393 ,3/14/2022 10:48:39 AM , 1529.796 ,3/14/2022 10:48:59 AM , 1483.93 ,3/14/2022 10:49:19 AM , 1469.416 ,3/14/2022 10:49:39 AM , 2854.419 ,3/14/2022 10:49:59 AM , 3871.574 ,3/14/2022 10:50:19 AM , 1376.434 ,3/14/2022 10:50:39 AM , 1984.695 ,3/14/2022 10:50:59 AM , 1402.947 ,3/14/2022 10:51:19 AM , 1658.346 ,3/14/2022 10:51:39 AM , 2977.644 ,3/14/2022 10:51:59 AM , 1573.544 ,3/14/2022 10:52:19 AM , 2258.927 ,
 43 ,3/14/2022 10:52:59 AM , 1898.487 ,3/14/2022 10:53:19 AM , 1165.02 ,3/14/2022 10:53:39 AM , 1705.263 ,3/14/2022 10:53:59 AM , 2131.653 ,3/14/2022 10:54:19 AM , 1473.802 ,3/14/2022 10:54:39 AM , 1472.105 ,3/14/2022 10:54:59 AM , 1438.999 ,3/14/2022 10:55:19 AM , 2896.175 ,3/14/2022 10:55:39 AM , 4045.025 ,3/14/2022 10:55:59 AM , 1371.913 ,3/14/2022 10:56:19 AM , 1940.126 ,3/14/2022 10:56:39 AM , 1435.451 ,3/14/2022 10:56:59 AM , 1628.896 ,3/14/2022 10:57:19 AM , 2880.281 ,3/14/2022 10:57:39 AM , 1690.26 ,3/14/2022 10:57:59 AM , 2676.333 ,
 44 ,3/14/2022 10:58:39 AM , 1728.896 ,3/14/2022 10:58:59 AM , 1131.59 ,3/14/2022 10:59:19 AM , 1594.911 ,3/14/2022 10:59:39 AM , 1865.607 ,3/14/2022 10:59:59 AM , 1366.788 ,3/14/2022 11:00:19 AM , 1451.682 ,3/14/2022 11:00:39 AM , 1442.986 ,3/14/2022 11:00:59 AM , 3178.87 ,3/14/2022 11:01:19 AM , 3844.119 ,3/14/2022 11:01:39 AM , 1574.742 ,3/14/2022 11:01:59 AM , 1730.609 ,3/14/2022 11:02:19 AM , 1407.815 ,3/14/2022 11:02:39 AM , 1575.733 ,3/14/2022 11:02:59 AM , 2866.922 ,3/14/2022 11:03:19 AM , 1907.885 ,3/14/2022 11:03:39 AM , 2268.338 ,
 45 ,3/14/2022 11:04:19 AM , 1719.839 ,3/14/2022 11:04:39 AM , 1208.198 ,3/14/2022 11:04:59 AM , 1589.898 ,3/14/2022 11:05:19 AM , 1744.08 ,3/14/2022 11:05:39 AM , 1406.868 ,3/14/2022 11:05:59 AM , 1475.839 ,3/14/2022 11:06:19 AM , 1469.703 ,3/14/2022 11:06:39 AM , 3091.743 ,3/14/2022 11:06:59 AM , 3487.511 ,3/14/2022 11:07:19 AM , 1559.299 ,3/14/2022 11:07:39 AM , 1801.656 ,3/14/2022 11:07:59 AM , 1616.253 ,3/14/2022 11:08:19 AM , 1603.923 ,3/14/2022 11:08:39 AM , 2655.875 ,3/14/2022 11:08:59 AM , 2702.863 ,3/14/2022 11:09:19 AM , 1990.008 ,
 46 ,3/14/2022 11:09:59 AM , 1701.79 ,3/14/2022 11:10:19 AM , 1717.37 ,3/14/2022 11:10:39 AM , 1462.292 ,3/14/2022 11:10:59 AM , 1631.811 ,3/14/2022 11:11:19 AM , 1336.559 ,3/14/2022 11:11:39 AM , 1631.047 ,3/14/2022 11:11:59 AM , 1384.804 ,3/14/2022 11:12:19 AM , 2443.536 ,3/14/2022 11:12:39 AM , 2794.346 ,3/14/2022 11:12:59 AM , 1416.018 ,3/14/2022 11:13:19 AM , 1655.153 ,3/14/2022 11:13:39 AM , 1937.422 ,3/14/2022 11:13:59 AM , 1866.284 ,3/14/2022 11:14:19 AM , 2164.163 ,3/14/2022 11:14:39 AM , 2914.395 ,3/14/2022 11:14:59 AM , 1749.913 ,
 47 ,3/14/2022 11:15:39 AM , 1628.56 ,3/14/2022 11:15:59 AM , 2236.825 ,3/14/2022 11:16:19 AM , 1493.941 ,3/14/2022 11:16:39 AM , 1623.144 ,3/14/2022 11:16:59 AM , 1386.857 ,3/14/2022 11:17:19 AM , 1781.244 ,3/14/2022 11:17:39 AM , 1560.169 ,3/14/2022 11:17:59 AM , 2089.075 ,3/14/2022 11:18:19 AM , 2428.286 ,3/14/2022 11:18:39 AM , 1392.47 ,3/14/2022 11:18:59 AM , 1665.678 ,3/14/2022 11:19:19 AM , 2097.744 ,3/14/2022 11:19:39 AM , 1737.056 ,3/14/2022 11:19:59 AM , 1980.592 ,3/14/2022 11:20:19 AM , 3017.563 ,3/14/2022 11:20:39 AM , 1672.223 ,
 48 ,3/14/2022 11:21:19 AM , 1571.785 ,3/14/2022 11:21:39 AM , 2294.347 ,3/14/2022 11:21:59 AM , 1459.239 ,3/14/2022 11:22:19 AM , 1534.564 ,3/14/2022 11:22:39 AM , 1346.716 ,3/14/2022 11:22:59 AM , 1546.066 ,3/14/2022 11:23:19 AM , 1931.058 ,3/14/2022 11:23:39 AM , 1797.051 ,3/14/2022 11:23:59 AM , 2106.52 ,3/14/2022 11:24:19 AM , 1318.333 ,3/14/2022 11:24:39 AM , 2179.182 ,3/14/2022 11:24:59 AM , 2090.392 ,3/14/2022 11:25:19 AM , 1627.603 ,3/14/2022 11:25:39 AM , 1777.045 ,3/14/2022 11:25:59 AM , 2953.5 ,3/14/2022 11:26:19 AM , 1583.103 ,
 49 ,3/14/2022 11:26:59 AM , 1935.498 ,3/14/2022 11:27:19 AM , 2393.158 ,3/14/2022 11:27:39 AM , 1394.49 ,3/14/2022 11:27:59 AM , 1994.746 ,3/14/2022 11:28:19 AM , 1320.466 ,3/14/2022 11:28:39 AM , 1444.185 ,3/14/2022 11:28:59 AM , 2112.642 ,3/14/2022 11:29:19 AM , 1688.524 ,3/14/2022 11:29:39 AM , 1978.744 ,3/14/2022 11:29:59 AM , 1348.054 ,3/14/2022 11:30:19 AM , 2656.124 ,3/14/2022 11:30:39 AM , 1807.895 ,3/14/2022 11:30:59 AM , 1578.785 ,3/14/2022 11:31:19 AM , 1734.221 ,3/14/2022 11:31:39 AM , 2984.214 ,3/14/2022 11:31:59 AM , 1555.002 ,
 50 ,3/14/2022 11:32:39 AM , 1881.786 ,3/14/2022 11:32:59 AM , 2256.119 ,3/14/2022 11:33:19 AM , 1362.707 ,3/14/2022 11:33:39 AM , 2008.371 ,3/14/2022 11:33:59 AM , 1270.488 ,3/14/2022 11:34:19 AM , 1398.309 ,3/14/2022 11:34:39 AM , 2202.615 ,3/14/2022 11:34:59 AM , 1609.314 ,3/14/2022 11:35:19 AM , 1897.397 ,3/14/2022 11:35:39 AM , 1848.795 ,3/14/2022 11:35:59 AM , 2713.7 ,3/14/2022 11:36:19 AM , 1642.603 ,3/14/2022 11:36:39 AM , 1551.455 ,3/14/2022 11:36:59 AM , 1658.674 ,3/14/2022 11:37:19 AM , 3135.384 ,3/14/2022 11:37:39 AM , 1555.703 ,
 51 ,3/14/2022 11:38:19 AM , 1738.034 ,3/14/2022 11:38:39 AM , 2043.751 ,3/14/2022 11:38:59 AM , 1467.822 ,3/14/2022 11:39:19 AM , 2068.528 ,3/14/2022 11:39:39 AM , 1291.273 ,3/14/2022 11:39:59 AM , 1410.226 ,3/14/2022 11:40:19 AM , 2348.394 ,3/14/2022 11:40:39 AM , 1635.411 ,3/14/2022 11:40:59 AM , 1846.265 ,3/14/2022 11:41:19 AM , 2102.031 ,3/14/2022 11:41:39 AM , 3075.414 ,3/14/2022 11:41:59 AM , 1598.437 ,3/14/2022 11:42:19 AM , 1536.559 ,3/14/2022 11:42:39 AM , 1659.443 ,3/14/2022 11:42:59 AM , 3267.2 ,3/14/2022 11:43:19 AM , 1532.697 ,
 52 ,3/14/2022 11:43:59 AM , 1693.175 ,3/14/2022 11:44:19 AM , 1714.614 ,3/14/2022 11:44:39 AM , 1836.345 ,3/14/2022 11:44:59 AM , 1832.461 ,3/14/2022 11:45:19 AM , 1266.879 ,3/14/2022 11:45:39 AM , 1469.18 ,3/14/2022 11:45:59 AM , 1936.342 ,3/14/2022 11:46:19 AM , 1520.678 ,3/14/2022 11:46:39 AM , 1791.224 ,3/14/2022 11:46:59 AM , 2496.154 ,3/14/2022 11:47:19 AM , 3030.451 ,3/14/2022 11:47:39 AM , 1499.123 ,3/14/2022 11:47:59 AM , 1500.317 ,3/14/2022 11:48:19 AM , 1485.585 ,3/14/2022 11:48:39 AM , 3307.54 ,3/14/2022 11:48:59 AM , 1548.607 ,
 53 ,3/14/2022 11:49:39 AM , 1741.518 ,3/14/2022 11:49:59 AM , 1564.707 ,3/14/2022 11:50:19 AM , 1964.462 ,3/14/2022 11:50:39 AM , 1775.477 ,3/14/2022 11:50:59 AM , 1260.53 ,3/14/2022 11:51:19 AM , 1423.903 ,3/14/2022 11:51:39 AM , 1766.709 ,3/14/2022 11:51:59 AM , 1486.121 ,3/14/2022 11:52:19 AM , 1797.199 ,3/14/2022 11:52:39 AM , 2512.35 ,3/14/2022 11:52:59 AM , 3106.367 ,3/14/2022 11:53:19 AM , 1511.706 ,3/14/2022 11:53:39 AM , 1588.508 ,3/14/2022 11:53:59 AM , 1562.357 ,3/14/2022 11:54:19 AM , 3468.297 ,3/14/2022 11:54:39 AM , 1564.281 ,
 54 ,3/14/2022 11:55:19 AM , 1664.52 ,3/14/2022 11:55:39 AM , 1437.679 ,3/14/2022 11:55:59 AM , 1692.211 ,3/14/2022 11:56:19 AM , 1703.108 ,3/14/2022 11:56:39 AM , 1232.436 ,3/14/2022 11:56:59 AM , 1345.8 ,3/14/2022 11:57:19 AM , 1649.022 ,3/14/2022 11:57:39 AM , 2042.115 ,3/14/2022 11:57:59 AM , 1721.327 ,3/14/2022 11:58:19 AM , 2531.415 ,3/14/2022 11:58:39 AM , 2898.465 ,3/14/2022 11:58:59 AM , 1496.716 ,3/14/2022 11:59:19 AM , 1509.09 ,3/14/2022 11:59:39 AM , 1544.394 ,3/14/2022 11:59:59 AM , 3295.003 ,3/14/2022 12:00:19 PM , 1648.622 ,
 55 ,3/14/2022 12:00:59 PM , 1714.495 ,3/14/2022 12:01:19 PM , 1380.066 ,3/14/2022 12:01:39 PM , 1499.691 ,3/14/2022 12:01:59 PM , 1674.026 ,3/14/2022 12:02:19 PM , 1641.544 ,3/14/2022 12:02:39 PM , 1771.707 ,3/14/2022 12:02:59 PM , 1573.521 ,3/14/2022 12:03:19 PM , 2413.995 ,3/14/2022 12:03:39 PM , 1681.445 ,3/14/2022 12:03:59 PM , 2644.526 ,3/14/2022 12:04:19 PM , 2641.641 ,3/14/2022 12:04:39 PM , 1436.628 ,3/14/2022 12:04:59 PM , 1502.208 ,3/14/2022 12:05:19 PM , 1547.115 ,3/14/2022 12:05:39 PM , 3027.36 ,3/14/2022 12:05:59 PM , 2088.93 ,
 56 ,3/14/2022 12:06:39 PM , 1709.67 ,3/14/2022 12:06:59 PM , 1291.816 ,3/14/2022 12:07:19 PM , 1425.249 ,3/14/2022 12:07:39 PM , 1612.109 ,3/14/2022 12:07:59 PM , 1916.769 ,3/14/2022 12:08:19 PM , 2341.47 ,3/14/2022 12:08:39 PM , 1502.968 ,3/14/2022 12:08:59 PM , 2496.968 ,3/14/2022 12:09:19 PM , 1718.608 ,3/14/2022 12:09:39 PM , 2496.861 ,3/14/2022 12:09:59 PM , 2279.749 ,3/14/2022 12:10:19 PM , 1428.169 ,3/14/2022 12:10:39 PM , 1478.492 ,3/14/2022 12:10:59 PM , 1565.167 ,3/14/2022 12:11:19 PM , 2630.814 ,3/14/2022 12:11:39 PM , 1883.939 ,
 57 ,3/14/2022 12:12:19 PM , 1731.593 ,3/14/2022 12:12:39 PM , 1256.565 ,3/14/2022 12:12:59 PM , 1331.37 ,3/14/2022 12:13:19 PM , 1588.84 ,3/14/2022 12:13:39 PM , 1923.072 ,3/14/2022 12:13:59 PM , 2680.438 ,3/14/2022 12:14:19 PM , 1421.08 ,3/14/2022 12:14:39 PM , 2131.564 ,3/14/2022 12:14:59 PM , 1597.769 ,3/14/2022 12:15:19 PM , 2486.738 ,3/14/2022 12:15:39 PM , 1930.83 ,3/14/2022 12:15:59 PM , 1349.932 ,3/14/2022 12:16:19 PM , 1813.744 ,3/14/2022 12:16:39 PM , 1436.233 ,3/14/2022 12:16:59 PM , 2197.795 ,3/14/2022 12:17:19 PM , 1702.024 ,
 58 ,3/14/2022 12:17:59 PM , 2076.864 ,3/14/2022 12:18:19 PM , 1251.625 ,3/14/2022 12:18:39 PM , 1294.789 ,3/14/2022 12:18:59 PM , 1568.301 ,3/14/2022 12:19:19 PM , 1972.153 ,3/14/2022 12:19:39 PM , 2843.126 ,3/14/2022 12:19:59 PM , 1396.286 ,3/14/2022 12:20:19 PM , 1786.283 ,3/14/2022 12:20:39 PM , 1598.172 ,3/14/2022 12:20:59 PM , 2573.381 ,3/14/2022 12:21:19 PM , 1796.293 ,3/14/2022 12:21:39 PM , 1343.239 ,3/14/2022 12:21:59 PM , 2111.693 ,3/14/2022 12:22:19 PM , 1476.418 ,3/14/2022 12:22:39 PM , 1986.357 ,3/14/2022 12:22:59 PM , 1594.45 ,
 59 ,3/14/2022 12:23:39 PM , 2356 ,3/14/2022 12:23:59 PM , 1242.728 ,3/14/2022 12:24:19 PM , 1322.179 ,3/14/2022 12:24:39 PM , 1665.155 ,3/14/2022 12:24:59 PM , 1753.241 ,3/14/2022 12:25:19 PM , 2988.508 ,3/14/2022 12:25:39 PM , 1423.735 ,3/14/2022 12:25:59 PM , 1702.048 ,3/14/2022 12:26:19 PM , 1641.427 ,3/14/2022 12:26:39 PM , 2688.114 ,3/14/2022 12:26:59 PM , 1802.791 ,3/14/2022 12:27:19 PM , 1340.017 ,3/14/2022 12:27:39 PM , 2506.679 ,3/14/2022 12:27:59 PM , 1487.339 ,3/14/2022 12:28:19 PM , 1917.464 ,3/14/2022 12:28:39 PM , 1550.905 ,
 60 ,3/14/2022 12:29:19 PM , 2605.053 ,3/14/2022 12:29:39 PM , 1292.514 ,3/14/2022 12:29:59 PM , 1356.53 ,3/14/2022 12:30:19 PM , 1595.231 ,3/14/2022 12:30:39 PM , 1517.397 ,3/14/2022 12:30:59 PM , 2879.479 ,3/14/2022 12:31:19 PM , 1403.406 ,3/14/2022 12:31:39 PM , 1609.998 ,3/14/2022 12:31:59 PM , 2163.927 ,3/14/2022 12:32:19 PM , 2554.192 ,3/14/2022 12:32:39 PM , 1730.655 ,3/14/2022 12:32:59 PM , 1665.442 ,3/14/2022 12:33:19 PM , 2627.939 ,3/14/2022 12:33:39 PM , 1509.744 ,3/14/2022 12:33:59 PM , 1922.789 ,3/14/2022 12:34:19 PM , 1559.292 ,
 61 ,3/14/2022 12:34:59 PM , 2583.487 ,3/14/2022 12:35:19 PM , 1233.322 ,3/14/2022 12:35:39 PM , 1312.245 ,3/14/2022 12:35:59 PM , 1583.288 ,3/14/2022 12:36:19 PM , 1452.556 ,3/14/2022 12:36:39 PM , 2974.407 ,3/14/2022 12:36:59 PM , 1365.148 ,3/14/2022 12:37:19 PM , 1517.235 ,3/14/2022 12:37:39 PM , 2873.523 ,3/14/2022 12:37:59 PM , 2278.021 ,3/14/2022 12:38:19 PM , 1689.767 ,3/14/2022 12:38:39 PM , 1931.658 ,3/14/2022 12:38:59 PM , 2417.961 ,3/14/2022 12:39:19 PM , 1653.919 ,3/14/2022 12:39:39 PM , 1784.346 ,3/14/2022 12:39:59 PM , 1528.808 ,
 62 ,3/14/2022 12:40:39 PM , 2366.606 ,3/14/2022 12:40:59 PM , 1659.377 ,3/14/2022 12:41:19 PM , 1301.474 ,3/14/2022 12:41:39 PM , 1591.905 ,3/14/2022 12:41:59 PM , 1354.223 ,3/14/2022 12:42:19 PM , 2993.828 ,3/14/2022 12:42:39 PM , 1393.749 ,3/14/2022 12:42:59 PM , 1491.9 ,3/14/2022 12:43:19 PM , 3200.098 ,3/14/2022 12:43:39 PM , 1921.564 ,3/14/2022 12:43:59 PM , 1833.92 ,3/14/2022 12:44:19 PM , 1850.281 ,3/14/2022 12:44:39 PM , 2282.165 ,3/14/2022 12:44:59 PM , 2110.688 ,3/14/2022 12:45:19 PM , 1761.007 ,3/14/2022 12:45:39 PM , 1553.015 ,
