===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 29 ,3/15/2022 9:35:00 AM , 0.1016372 ,3/15/2022 9:35:20 AM , 7.060266E-02 ,3/15/2022 9:35:40 AM , 9.327052E-02 ,3/15/2022 9:36:00 AM , 0.1313298 ,3/15/2022 9:36:20 AM , 7.453119E-02 ,3/15/2022 9:36:40 AM , 0.1232584 ,3/15/2022 9:37:00 AM , 0.1482575 ,3/15/2022 9:37:20 AM , 9.858705E-02 ,3/15/2022 9:37:40 AM , 0.1172404 ,3/15/2022 9:38:00 AM , 0.1133181 ,3/15/2022 9:38:20 AM , 5.723967E-02 ,3/15/2022 9:38:40 AM , 0.0672373 ,3/15/2022 9:39:00 AM , 0.1313435 ,3/15/2022 9:39:20 AM , 6.333867E-02 ,3/15/2022 9:39:40 AM , 5.350676E-02 ,3/15/2022 9:40:00 AM , 0.0606125 ,
 30 ,3/15/2022 9:40:40 AM , 9.535128E-02 ,3/15/2022 9:41:00 AM , 6.518021E-02 ,3/15/2022 9:41:20 AM , 9.325058E-02 ,3/15/2022 9:41:40 AM , 0.1305361 ,3/15/2022 9:42:00 AM , 9.495631E-02 ,3/15/2022 9:42:20 AM , 0.1036208 ,3/15/2022 9:42:40 AM , 0.1423815 ,3/15/2022 9:43:00 AM , 8.658715E-02 ,3/15/2022 9:43:20 AM , 0.1160642 ,3/15/2022 9:43:40 AM , 0.1000585 ,3/15/2022 9:44:00 AM , 5.373726E-02 ,3/15/2022 9:44:20 AM , 6.479646E-02 ,3/15/2022 9:44:40 AM , 0.1236185 ,3/15/2022 9:45:00 AM , 6.215875E-02 ,3/15/2022 9:45:20 AM , 5.274672E-02 ,3/15/2022 9:45:40 AM , 5.839718E-02 ,
 31 ,3/15/2022 9:46:20 AM , 0.1086021 ,3/15/2022 9:46:40 AM , 6.191703E-02 ,3/15/2022 9:47:00 AM , 8.461978E-02 ,3/15/2022 9:47:20 AM , 0.1250289 ,3/15/2022 9:47:40 AM , 0.0889034 ,3/15/2022 9:48:00 AM , 8.539476E-02 ,3/15/2022 9:48:20 AM , 0.1385128 ,3/15/2022 9:48:40 AM , 8.162946E-02 ,3/15/2022 9:49:00 AM , 0.1099366 ,3/15/2022 9:49:20 AM , 8.125193E-02 ,3/15/2022 9:49:40 AM , 5.482873E-02 ,3/15/2022 9:50:00 AM , 6.111089E-02 ,3/15/2022 9:50:20 AM , 0.1209945 ,3/15/2022 9:50:40 AM , 5.933539E-02 ,3/15/2022 9:51:00 AM , 5.232309E-02 ,3/15/2022 9:51:20 AM , 0.0570316 ,
 32 ,3/15/2022 9:52:00 AM , 0.1140557 ,3/15/2022 9:52:20 AM , 6.323526E-02 ,3/15/2022 9:52:40 AM , 8.231598E-02 ,3/15/2022 9:53:00 AM , 0.1112909 ,3/15/2022 9:53:20 AM , 8.164191E-02 ,3/15/2022 9:53:40 AM , 7.290521E-02 ,3/15/2022 9:54:00 AM , 0.1360881 ,3/15/2022 9:54:20 AM , 7.927209E-02 ,3/15/2022 9:54:40 AM , 0.1167644 ,3/15/2022 9:55:00 AM , 7.023011E-02 ,3/15/2022 9:55:20 AM , 0.0530769 ,3/15/2022 9:55:40 AM , 6.280042E-02 ,3/15/2022 9:56:00 AM , 0.1320612 ,3/15/2022 9:56:20 AM , 6.044305E-02 ,3/15/2022 9:56:40 AM , 5.288876E-02 ,3/15/2022 9:57:00 AM , 0.058528 ,
 33 ,3/15/2022 9:57:40 AM , 9.501113E-02 ,3/15/2022 9:58:00 AM , 6.143609E-02 ,3/15/2022 9:58:20 AM , 7.678764E-02 ,3/15/2022 9:58:40 AM , 9.155482E-02 ,3/15/2022 9:59:00 AM , 7.672035E-02 ,3/15/2022 9:59:20 AM , 7.026376E-02 ,3/15/2022 9:59:40 AM , 0.1373092 ,3/15/2022 10:00:00 AM , 7.490498E-02 ,3/15/2022 10:00:20 AM , 0.1122665 ,3/15/2022 10:00:40 AM , 6.342714E-02 ,3/15/2022 10:01:00 AM , 5.483247E-02 ,3/15/2022 10:01:20 AM , 6.175381E-02 ,3/15/2022 10:01:40 AM , 0.1281775 ,3/15/2022 10:02:00 AM , 5.850433E-02 ,3/15/2022 10:02:20 AM , 5.173998E-02 ,3/15/2022 10:02:40 AM , 5.660174E-02 ,
 34 ,3/15/2022 10:03:20 AM , 8.257514E-02 ,3/15/2022 10:03:40 AM , 6.131274E-02 ,3/15/2022 10:04:00 AM , 7.859553E-02 ,3/15/2022 10:04:20 AM , 8.597289E-02 ,3/15/2022 10:04:40 AM , 7.260368E-02 ,3/15/2022 10:05:00 AM , 6.747155E-02 ,3/15/2022 10:05:20 AM , 0.1373491 ,3/15/2022 10:05:40 AM , 7.652099E-02 ,3/15/2022 10:06:00 AM , 0.0994692 ,3/15/2022 10:06:20 AM , 5.867876E-02 ,3/15/2022 10:06:40 AM , 5.329495E-02 ,3/15/2022 10:07:00 AM , 6.132893E-02 ,3/15/2022 10:07:20 AM , 0.1269951 ,3/15/2022 10:07:40 AM , 5.747142E-02 ,3/15/2022 10:08:00 AM , 5.195055E-02 ,3/15/2022 10:08:20 AM , 5.584419E-02 ,
 35 ,3/15/2022 10:09:00 AM , 7.691223E-02 ,3/15/2022 10:09:20 AM , 6.358413E-02 ,3/15/2022 10:09:40 AM , 7.648984E-02 ,3/15/2022 10:10:00 AM , 7.871639E-02 ,3/15/2022 10:10:20 AM , 0.0711135 ,3/15/2022 10:10:40 AM , 6.721986E-02 ,3/15/2022 10:11:00 AM , 0.1379172 ,3/15/2022 10:11:20 AM , 7.942908E-02 ,3/15/2022 10:11:40 AM , 8.695347E-02 ,3/15/2022 10:12:00 AM , 5.849187E-02 ,3/15/2022 10:12:20 AM , 5.448609E-02 ,3/15/2022 10:12:40 AM , 0.0626048 ,3/15/2022 10:13:00 AM , 0.1205372 ,3/15/2022 10:13:20 AM , 5.869745E-02 ,3/15/2022 10:13:40 AM , 5.286882E-02 ,3/15/2022 10:14:00 AM , 0.0589292 ,
 36 ,3/15/2022 10:14:40 AM , 6.949624E-02 ,3/15/2022 10:15:00 AM , 6.475409E-02 ,3/15/2022 10:15:20 AM , 7.383968E-02 ,3/15/2022 10:15:40 AM , 0.069647 ,3/15/2022 10:16:00 AM , 6.859416E-02 ,3/15/2022 10:16:20 AM , 6.304339E-02 ,3/15/2022 10:16:40 AM , 0.1143759 ,3/15/2022 10:17:00 AM , 7.335998E-02 ,3/15/2022 10:17:20 AM , 8.083203E-02 ,3/15/2022 10:17:40 AM , 0.0539117 ,3/15/2022 10:18:00 AM , 5.289125E-02 ,3/15/2022 10:18:20 AM , 5.807572E-02 ,3/15/2022 10:18:40 AM , 0.1258737 ,3/15/2022 10:19:00 AM , 5.758356E-02 ,3/15/2022 10:19:20 AM , 4.957075E-02 ,3/15/2022 10:19:40 AM , 5.539066E-02 ,
 37 ,3/15/2022 10:20:20 AM , 6.899038E-02 ,3/15/2022 10:20:40 AM , 6.282409E-02 ,3/15/2022 10:21:00 AM , 7.727979E-02 ,3/15/2022 10:21:20 AM , 0.068102 ,3/15/2022 10:21:40 AM , 6.903274E-02 ,3/15/2022 10:22:00 AM , 0.062697 ,3/15/2022 10:22:20 AM , 0.1006579 ,3/15/2022 10:22:40 AM , 7.283792E-02 ,3/15/2022 10:23:00 AM , 0.0706064 ,3/15/2022 10:23:20 AM , 0.0556573 ,3/15/2022 10:23:40 AM , 5.282397E-02 ,3/15/2022 10:24:00 AM , 6.470924E-02 ,3/15/2022 10:24:20 AM , 0.1191966 ,3/15/2022 10:24:40 AM , 5.827009E-02 ,3/15/2022 10:25:00 AM , 5.097247E-02 ,3/15/2022 10:25:20 AM , 5.801466E-02 ,
 38 ,3/15/2022 10:26:00 AM , 6.992485E-02 ,3/15/2022 10:26:20 AM , 6.386198E-02 ,3/15/2022 10:26:40 AM , 7.779313E-02 ,3/15/2022 10:27:00 AM , 7.050298E-02 ,3/15/2022 10:27:20 AM , 8.178146E-02 ,3/15/2022 10:27:40 AM , 7.570364E-02 ,3/15/2022 10:28:00 AM , 0.1015936 ,3/15/2022 10:28:20 AM , 0.1083629 ,3/15/2022 10:28:40 AM , 0.0793132 ,3/15/2022 10:29:00 AM , 0.0626048 ,3/15/2022 10:29:20 AM , 6.967441E-02 ,3/15/2022 10:29:40 AM , 8.827668E-02 ,3/15/2022 10:30:00 AM , 0.1201585 ,3/15/2022 10:30:20 AM , 8.269475E-02 ,3/15/2022 10:30:40 AM , 0.0757622 ,3/15/2022 10:31:00 AM , 6.617449E-02 ,
 39 ,3/15/2022 10:31:40 AM , 8.213656E-02 ,3/15/2022 10:32:00 AM , 0.0830972 ,3/15/2022 10:32:20 AM , 9.838521E-02 ,3/15/2022 10:32:40 AM , 8.106254E-02 ,3/15/2022 10:33:00 AM , 0.1011737 ,3/15/2022 10:33:20 AM , 0.1052442 ,3/15/2022 10:33:40 AM , 0.1118666 ,3/15/2022 10:34:00 AM , 0.1190807 ,3/15/2022 10:34:20 AM , 0.0748377 ,3/15/2022 10:34:40 AM , 5.672634E-02 ,3/15/2022 10:35:00 AM , 8.071866E-02 ,3/15/2022 10:35:20 AM , 8.752661E-02 ,3/15/2022 10:35:40 AM , 0.1143697 ,3/15/2022 10:36:00 AM , 0.1005233 ,3/15/2022 10:36:20 AM , 9.681155E-02 ,3/15/2022 10:36:40 AM , 6.075953E-02 ,
 40 ,3/15/2022 10:37:20 AM , 0.0779551 ,3/15/2022 10:37:40 AM , 9.734732E-02 ,3/15/2022 10:38:00 AM , 0.1127661 ,3/15/2022 10:38:20 AM , 7.464831E-02 ,3/15/2022 10:38:40 AM , 0.1155995 ,3/15/2022 10:39:00 AM , 0.101317 ,3/15/2022 10:39:20 AM , 0.1153403 ,3/15/2022 10:39:40 AM , 0.1095441 ,3/15/2022 10:40:00 AM , 6.514408E-02 ,3/15/2022 10:40:20 AM , 5.442255E-02 ,3/15/2022 10:40:40 AM , 6.983016E-02 ,3/15/2022 10:41:00 AM , 7.437046E-02 ,3/15/2022 10:41:20 AM , 0.1163047 ,3/15/2022 10:41:40 AM , 0.1078969 ,3/15/2022 10:42:00 AM , 9.521796E-02 ,3/15/2022 10:42:20 AM , 5.810188E-02 ,
 41 ,3/15/2022 10:43:00 AM , 7.234452E-02 ,3/15/2022 10:43:20 AM , 0.1055719 ,3/15/2022 10:43:40 AM , 0.1006043 ,3/15/2022 10:44:00 AM , 7.028743E-02 ,3/15/2022 10:44:20 AM , 0.118069 ,3/15/2022 10:44:40 AM , 8.455623E-02 ,3/15/2022 10:45:00 AM , 0.1195218 ,3/15/2022 10:45:20 AM , 9.470338E-02 ,3/15/2022 10:45:40 AM , 5.858407E-02 ,3/15/2022 10:46:00 AM , 5.364631E-02 ,3/15/2022 10:46:20 AM , 6.449618E-02 ,3/15/2022 10:46:40 AM , 6.936666E-02 ,3/15/2022 10:47:00 AM , 0.1175257 ,3/15/2022 10:47:20 AM , 0.1120709 ,3/15/2022 10:47:40 AM , 7.995862E-02 ,3/15/2022 10:48:00 AM , 5.699297E-02 ,
 42 ,3/15/2022 10:48:40 AM , 6.737561E-02 ,3/15/2022 10:49:00 AM , 8.669431E-02 ,3/15/2022 10:49:20 AM , 8.540473E-02 ,3/15/2022 10:49:40 AM , 6.523877E-02 ,3/15/2022 10:50:00 AM , 0.1217221 ,3/15/2022 10:50:20 AM , 7.236819E-02 ,3/15/2022 10:50:40 AM , 0.1238228 ,3/15/2022 10:51:00 AM , 8.440921E-02 ,3/15/2022 10:51:20 AM , 5.576694E-02 ,3/15/2022 10:51:40 AM , 5.237044E-02 ,3/15/2022 10:52:00 AM , 5.947369E-02 ,3/15/2022 10:52:20 AM , 6.536088E-02 ,3/15/2022 10:52:40 AM , 0.113211 ,3/15/2022 10:53:00 AM , 0.1022751 ,3/15/2022 10:53:20 AM , 9.344121E-02 ,3/15/2022 10:53:40 AM , 5.435028E-02 ,
 43 ,3/15/2022 10:54:20 AM , 6.588045E-02 ,3/15/2022 10:54:40 AM , 7.376492E-02 ,3/15/2022 10:55:00 AM , 7.978543E-02 ,3/15/2022 10:55:20 AM , 6.346452E-02 ,3/15/2022 10:55:40 AM , 0.1198432 ,3/15/2022 10:56:00 AM , 6.695572E-02 ,3/15/2022 10:56:20 AM , 0.1086408 ,3/15/2022 10:56:40 AM , 7.806973E-02 ,3/15/2022 10:57:00 AM , 5.548785E-02 ,3/15/2022 10:57:20 AM , 5.174621E-02 ,3/15/2022 10:57:40 AM , 5.640986E-02 ,3/15/2022 10:58:00 AM , 6.310319E-02 ,3/15/2022 10:58:20 AM , 0.1109719 ,3/15/2022 10:58:40 AM , 8.100523E-02 ,3/15/2022 10:59:00 AM , 0.1011201 ,3/15/2022 10:59:20 AM , 0.0555028 ,
 44 ,3/15/2022 11:00:00 AM , 6.663924E-02 ,3/15/2022 11:00:20 AM , 6.774815E-02 ,3/15/2022 11:00:40 AM , 7.700817E-02 ,3/15/2022 11:01:00 AM , 6.288141E-02 ,3/15/2022 11:01:20 AM , 0.1209683 ,3/15/2022 11:01:40 AM , 6.445008E-02 ,3/15/2022 11:02:00 AM , 9.313221E-02 ,3/15/2022 11:02:20 AM , 0.0776324 ,3/15/2022 11:02:40 AM , 5.505425E-02 ,3/15/2022 11:03:00 AM , 5.191691E-02 ,3/15/2022 11:03:20 AM , 5.549906E-02 ,3/15/2022 11:03:40 AM , 6.382336E-02 ,3/15/2022 11:04:00 AM , 0.1069051 ,3/15/2022 11:04:20 AM , 7.055531E-02 ,3/15/2022 11:04:40 AM , 0.1147584 ,3/15/2022 11:05:00 AM , 0.0550231 ,
 45 ,3/15/2022 11:05:40 AM , 6.965448E-02 ,3/15/2022 11:06:00 AM , 6.326392E-02 ,3/15/2022 11:06:20 AM , 7.589053E-02 ,3/15/2022 11:06:40 AM , 6.286147E-02 ,3/15/2022 11:07:00 AM , 0.1046537 ,3/15/2022 11:07:20 AM , 6.341343E-02 ,3/15/2022 11:07:40 AM , 8.185622E-02 ,3/15/2022 11:08:00 AM , 7.439787E-02 ,3/15/2022 11:08:20 AM , 5.387557E-02 ,3/15/2022 11:08:40 AM , 5.243772E-02 ,3/15/2022 11:09:00 AM , 0.0539578 ,3/15/2022 11:09:20 AM , 6.206156E-02 ,3/15/2022 11:09:40 AM , 0.1147223 ,3/15/2022 11:10:00 AM , 6.548423E-02 ,3/15/2022 11:10:20 AM , 0.1138526 ,3/15/2022 11:10:40 AM , 5.600118E-02 ,
 46 ,3/15/2022 11:11:20 AM , 6.739429E-02 ,3/15/2022 11:11:40 AM , 6.074707E-02 ,3/15/2022 11:12:00 AM , 7.354438E-02 ,3/15/2022 11:12:20 AM , 0.0628839 ,3/15/2022 11:12:40 AM , 8.909404E-02 ,3/15/2022 11:13:00 AM , 6.128283E-02 ,3/15/2022 11:13:20 AM , 7.548062E-02 ,3/15/2022 11:13:40 AM , 0.0729837 ,3/15/2022 11:14:00 AM , 5.355286E-02 ,3/15/2022 11:14:20 AM , 5.171755E-02 ,3/15/2022 11:14:40 AM , 5.301959E-02 ,3/15/2022 11:15:00 AM , 6.083802E-02 ,3/15/2022 11:15:20 AM , 9.265999E-02 ,3/15/2022 11:15:40 AM , 5.959579E-02 ,3/15/2022 11:16:00 AM , 0.1012497 ,3/15/2022 11:16:20 AM , 7.931072E-02 ,
 47 ,3/15/2022 11:17:00 AM , 6.687722E-02 ,3/15/2022 11:17:20 AM , 6.107226E-02 ,3/15/2022 11:17:40 AM , 7.406645E-02 ,3/15/2022 11:18:00 AM , 5.977895E-02 ,3/15/2022 11:18:20 AM , 7.978543E-02 ,3/15/2022 11:18:40 AM , 0.0596556 ,3/15/2022 11:19:00 AM , 7.255135E-02 ,3/15/2022 11:19:20 AM , 7.463086E-02 ,3/15/2022 11:19:40 AM , 5.200288E-02 ,3/15/2022 11:20:00 AM , 5.103601E-02 ,3/15/2022 11:20:20 AM , 5.340708E-02 ,3/15/2022 11:20:40 AM , 6.119437E-02 ,3/15/2022 11:21:00 AM , 7.919982E-02 ,3/15/2022 11:21:20 AM , 6.000946E-02 ,3/15/2022 11:21:40 AM , 8.527889E-02 ,3/15/2022 11:22:00 AM , 9.140904E-02 ,
 48 ,3/15/2022 11:22:40 AM , 6.522632E-02 ,3/15/2022 11:23:00 AM , 6.040443E-02 ,3/15/2022 11:23:20 AM , 7.064003E-02 ,3/15/2022 11:23:40 AM , 6.227711E-02 ,3/15/2022 11:24:00 AM , 7.307341E-02 ,3/15/2022 11:24:20 AM , 5.929302E-02 ,3/15/2022 11:24:40 AM , 7.241928E-02 ,3/15/2022 11:25:00 AM , 7.421721E-02 ,3/15/2022 11:25:20 AM , 5.250625E-02 ,3/15/2022 11:25:40 AM , 5.114815E-02 ,3/15/2022 11:26:00 AM , 5.325881E-02 ,3/15/2022 11:26:20 AM , 6.220236E-02 ,3/15/2022 11:26:40 AM , 7.342353E-02 ,3/15/2022 11:27:00 AM , 5.781157E-02 ,3/15/2022 11:27:20 AM , 6.936168E-02 ,3/15/2022 11:27:40 AM , 0.1113271 ,
 49 ,3/15/2022 11:28:20 AM , 6.544062E-02 ,3/15/2022 11:28:40 AM , 5.777793E-02 ,3/15/2022 11:29:00 AM , 7.009306E-02 ,3/15/2022 11:29:20 AM , 6.144979E-02 ,3/15/2022 11:29:40 AM , 7.002578E-02 ,3/15/2022 11:30:00 AM , 5.831245E-02 ,3/15/2022 11:30:20 AM , 0.0752688 ,3/15/2022 11:30:40 AM , 7.141503E-02 ,3/15/2022 11:31:00 AM , 6.235935E-02 ,3/15/2022 11:31:20 AM , 5.217856E-02 ,3/15/2022 11:31:40 AM , 5.266823E-02 ,3/15/2022 11:32:00 AM , 6.704543E-02 ,3/15/2022 11:32:20 AM , 6.690588E-02 ,3/15/2022 11:32:40 AM , 5.631891E-02 ,3/15/2022 11:33:00 AM , 5.905879E-02 ,3/15/2022 11:33:20 AM , 0.1185649 ,
 50 ,3/15/2022 11:34:00 AM , 6.563499E-02 ,3/15/2022 11:34:20 AM , 6.020383E-02 ,3/15/2022 11:34:40 AM , 8.510321E-02 ,3/15/2022 11:35:00 AM , 6.487121E-02 ,3/15/2022 11:35:20 AM , 7.087179E-02 ,3/15/2022 11:35:40 AM , 5.993719E-02 ,3/15/2022 11:36:00 AM , 7.366399E-02 ,3/15/2022 11:36:20 AM , 7.356308E-02 ,3/15/2022 11:36:40 AM , 6.123175E-02 ,3/15/2022 11:37:00 AM , 5.393163E-02 ,3/15/2022 11:37:20 AM , 5.515268E-02 ,3/15/2022 11:37:40 AM , 6.580818E-02 ,3/15/2022 11:38:00 AM , 0.0675301 ,3/15/2022 11:38:20 AM , 5.805204E-02 ,3/15/2022 11:38:40 AM , 5.774928E-02 ,3/15/2022 11:39:00 AM , 0.1245966 ,
 51 ,3/15/2022 11:39:40 AM , 0.0650606 ,3/15/2022 11:40:00 AM , 6.204412E-02 ,3/15/2022 11:40:20 AM , 0.0872064 ,3/15/2022 11:40:40 AM , 6.171145E-02 ,3/15/2022 11:41:00 AM , 6.795498E-02 ,3/15/2022 11:41:20 AM , 5.867627E-02 ,3/15/2022 11:41:40 AM , 7.030737E-02 ,3/15/2022 11:42:00 AM , 7.291517E-02 ,3/15/2022 11:42:20 AM , 5.640861E-02 ,3/15/2022 11:42:40 AM , 5.278036E-02 ,3/15/2022 11:43:00 AM , 5.198793E-02 ,3/15/2022 11:43:20 AM , 0.0624827 ,3/15/2022 11:43:40 AM , 6.273438E-02 ,3/15/2022 11:44:00 AM , 5.713252E-02 ,3/15/2022 11:44:20 AM , 5.438392E-02 ,3/15/2022 11:44:40 AM , 0.1029803 ,
 52 ,3/15/2022 11:45:20 AM , 6.442391E-02 ,3/15/2022 11:45:40 AM , 5.967429E-02 ,3/15/2022 11:46:00 AM , 0.0812457 ,3/15/2022 11:46:20 AM , 0.059531 ,3/15/2022 11:46:40 AM , 6.714386E-02 ,3/15/2022 11:47:00 AM , 6.078818E-02 ,3/15/2022 11:47:20 AM , 7.040828E-02 ,3/15/2022 11:47:40 AM , 0.0707746 ,3/15/2022 11:48:00 AM , 5.379209E-02 ,3/15/2022 11:48:20 AM , 5.189697E-02 ,3/15/2022 11:48:40 AM , 5.473902E-02 ,3/15/2022 11:49:00 AM , 8.494871E-02 ,3/15/2022 11:49:20 AM , 6.220485E-02 ,3/15/2022 11:49:40 AM , 5.643727E-02 ,3/15/2022 11:50:00 AM , 5.028469E-02 ,3/15/2022 11:50:20 AM , 8.465591E-02 ,
 53 ,3/15/2022 11:51:00 AM , 6.379221E-02 ,3/15/2022 11:51:20 AM , 5.861522E-02 ,3/15/2022 11:51:40 AM , 7.876498E-02 ,3/15/2022 11:52:00 AM , 6.088163E-02 ,3/15/2022 11:52:20 AM , 6.851317E-02 ,3/15/2022 11:52:40 AM , 6.215999E-02 ,3/15/2022 11:53:00 AM , 7.009181E-02 ,3/15/2022 11:53:20 AM , 7.178633E-02 ,3/15/2022 11:53:40 AM , 5.398272E-02 ,3/15/2022 11:54:00 AM , 5.254487E-02 ,3/15/2022 11:54:20 AM , 5.427677E-02 ,3/15/2022 11:54:40 AM , 8.397686E-02 ,3/15/2022 11:55:00 AM , 6.179866E-02 ,3/15/2022 11:55:20 AM , 5.748637E-02 ,3/15/2022 11:55:40 AM , 5.069711E-02 ,3/15/2022 11:56:00 AM , 7.421596E-02 ,
 54 ,3/15/2022 11:56:40 AM , 6.017268E-02 ,3/15/2022 11:57:00 AM , 5.528351E-02 ,3/15/2022 11:57:20 AM , 0.0721651 ,3/15/2022 11:57:40 AM , 5.822025E-02 ,3/15/2022 11:58:00 AM , 6.637759E-02 ,3/15/2022 11:58:20 AM , 0.0582215 ,3/15/2022 11:58:40 AM , 6.715881E-02 ,3/15/2022 11:59:00 AM , 7.240681E-02 ,3/15/2022 11:59:20 AM , 5.209633E-02 ,3/15/2022 11:59:40 AM , 5.057625E-02 ,3/15/2022 12:00:00 PM , 5.163657E-02 ,3/15/2022 12:00:20 PM , 0.0717477 ,3/15/2022 12:00:40 PM , 5.875726E-02 ,3/15/2022 12:01:00 PM , 5.367621E-02 ,3/15/2022 12:01:20 PM , 0.0507457 ,3/15/2022 12:01:40 PM , 6.450365E-02 ,
 55 ,3/15/2022 12:02:20 PM , 6.082058E-02 ,3/15/2022 12:02:40 PM , 0.0546057 ,3/15/2022 12:03:00 PM , 7.124683E-02 ,3/15/2022 12:03:20 PM , 5.910115E-02 ,3/15/2022 12:03:40 PM , 0.0645647 ,3/15/2022 12:04:00 PM , 5.768822E-02 ,3/15/2022 12:04:20 PM , 6.661432E-02 ,3/15/2022 12:04:40 PM , 6.891811E-02 ,3/15/2022 12:05:00 PM , 5.080177E-02 ,3/15/2022 12:05:20 PM , 5.430293E-02 ,3/15/2022 12:05:40 PM , 5.144344E-02 ,3/15/2022 12:06:00 PM , 6.641995E-02 ,3/15/2022 12:06:20 PM , 5.972289E-02 ,3/15/2022 12:06:40 PM , 0.0534183 ,3/15/2022 12:07:00 PM , 5.070708E-02 ,3/15/2022 12:07:20 PM , 6.171269E-02 ,
 56 ,3/15/2022 12:08:00 PM , 6.228708E-02 ,3/15/2022 12:08:20 PM , 6.471796E-02 ,3/15/2022 12:08:40 PM , 7.038213E-02 ,3/15/2022 12:09:00 PM , 6.034462E-02 ,3/15/2022 12:09:20 PM , 6.545682E-02 ,3/15/2022 12:09:40 PM , 6.275307E-02 ,3/15/2022 12:10:00 PM , 6.649844E-02 ,3/15/2022 12:10:20 PM , 7.016283E-02 ,3/15/2022 12:10:40 PM , 0.0514235 ,3/15/2022 12:11:00 PM , 7.534356E-02 ,3/15/2022 12:11:20 PM , 5.293112E-02 ,3/15/2022 12:11:40 PM , 6.693204E-02 ,3/15/2022 12:12:00 PM , 0.059531 ,3/15/2022 12:12:20 PM , 5.546542E-02 ,3/15/2022 12:12:40 PM , 4.952839E-02 ,3/15/2022 12:13:00 PM , 6.026114E-02 ,
 57 ,3/15/2022 12:13:40 PM , 0.061 ,3/15/2022 12:14:00 PM , 8.897318E-02 ,3/15/2022 12:14:20 PM , 6.830011E-02 ,3/15/2022 12:14:40 PM , 6.231574E-02 ,3/15/2022 12:15:00 PM , 6.268579E-02 ,3/15/2022 12:15:20 PM , 0.0589317 ,3/15/2022 12:15:40 PM , 6.469429E-02 ,3/15/2022 12:16:00 PM , 6.793754E-02 ,3/15/2022 12:16:20 PM , 5.208138E-02 ,3/15/2022 12:16:40 PM , 8.334017E-02 ,3/15/2022 12:17:00 PM , 5.099489E-02 ,3/15/2022 12:17:20 PM , 6.408252E-02 ,3/15/2022 12:17:40 PM , 5.957711E-02 ,3/15/2022 12:18:00 PM , 5.395032E-02 ,3/15/2022 12:18:20 PM , 4.982992E-02 ,3/15/2022 12:18:40 PM , 5.833114E-02 ,
 58 ,3/15/2022 12:19:20 PM , 6.011536E-02 ,3/15/2022 12:19:40 PM , 0.1019798 ,3/15/2022 12:20:00 PM , 7.201683E-02 ,3/15/2022 12:20:20 PM , 6.110217E-02 ,3/15/2022 12:20:40 PM , 6.121929E-02 ,3/15/2022 12:21:00 PM , 5.770442E-02 ,3/15/2022 12:21:20 PM , 6.438903E-02 ,3/15/2022 12:21:40 PM , 7.621324E-02 ,3/15/2022 12:22:00 PM , 0.0510684 ,3/15/2022 12:22:20 PM , 8.202443E-02 ,3/15/2022 12:22:40 PM , 6.175879E-02 ,3/15/2022 12:23:00 PM , 6.023124E-02 ,3/15/2022 12:23:20 PM , 5.947369E-02 ,3/15/2022 12:23:40 PM , 5.315415E-02 ,3/15/2022 12:24:00 PM , 0.0484145 ,3/15/2022 12:24:20 PM , 5.722348E-02 ,
 59 ,3/15/2022 12:25:00 PM , 6.127411E-02 ,3/15/2022 12:25:20 PM , 0.1118342 ,3/15/2022 12:25:40 PM , 0.0712219 ,3/15/2022 12:26:00 PM , 0.0624366 ,3/15/2022 12:26:20 PM , 7.536723E-02 ,3/15/2022 12:26:40 PM , 0.056674 ,3/15/2022 12:27:00 PM , 6.513412E-02 ,3/15/2022 12:27:20 PM , 0.1001109 ,3/15/2022 12:27:40 PM , 5.021242E-02 ,3/15/2022 12:28:00 PM , 6.934174E-02 ,3/15/2022 12:28:20 PM , 7.680009E-02 ,3/15/2022 12:28:40 PM , 5.992224E-02 ,3/15/2022 12:29:00 PM , 5.902141E-02 ,3/15/2022 12:29:20 PM , 6.879725E-02 ,3/15/2022 12:29:40 PM , 4.850047E-02 ,3/15/2022 12:30:00 PM , 5.611706E-02 ,
